vader_score,vader_score_pos,vader_score_neg
0.7935,0.189,0.0
0.4201,0.285,0.0
0.9348,0.183,0.0
0.9133,0.494,0.0
-0.3089,0.552,0.086
0.1779,0.471,0.16
0.8176,0.6,0.0
0.7717,0.189,0.0
0.9793,0.224,0.028
0.9485,0.48,0.044
0.4404,0.258,0.141
0.4404,0.492,0.0
-0.5719,0.0,0.0
0.7397,0.385,0.0
0.7496,0.299,0.0
0.8576,0.318,0.0
0.8658,0.254,0.0
0.6327,0.36,0.102
0.9549,0.449,0.0
-0.8625,0.0,0.282
-0.7013,0.0,0.14
0.5879,0.309,0.095
0.3716,0.336,0.0
-0.5719,0.0,0.0
0.9424,0.209,0.041
0.9382,0.446,0.0
0.6801,0.0,0.08
0.5858,0.292,0.071
-0.4215,0.0,0.0
0.9468,0.37,0.044
0.1779,0.744,0.155
-0.296,0.0,0.306
0.977,0.309,0.0
-0.5719,0.0,0.146
-0.6599,0.0,0.213
0.7923,0.355,0.12
0.9062,0.435,0.0
-0.3818,0.0,0.0
0.0,0.39,0.0
0.95,0.29,0.0
0.9381,0.569,0.0
0.3291,0.649,0.0
0.7841,0.535,0.0
0.9279,0.244,0.0
0.9116,0.549,0.041
-0.8516,0.0,0.17
0.836,0.325,0.0
0.4019,0.31,0.0
0.2023,0.333,0.362
0.8763,0.475,0.0
0.8975,0.398,0.0
0.7269,0.319,0.0
0.6369,0.0,0.0
0.8234,0.555,0.0
0.8883,0.53,0.0
0.7096,0.0,0.0
0.9843,0.443,0.0
0.128,0.737,0.081
0.5574,0.0,0.0
0.9158,0.407,0.071
0.8655,0.492,0.0
0.3182,0.453,0.412
0.942,0.291,0.0
0.0,0.0,0.0
-0.8687,0.0,0.195
0.8991,0.531,0.0
0.7003,0.452,0.0
0.8996,0.571,0.0
0.4005,0.411,0.149
0.9524,0.442,0.0
0.7579,0.684,0.0
0.8116,0.424,0.105
0.8625,0.316,0.0
0.8122,0.381,0.0
0.3182,0.155,0.302
0.8685,0.59,0.0
0.7351,0.16,0.085
0.9552,0.41,0.0
0.0,0.0,0.0
0.9105,0.613,0.0
0.0,0.0,0.0
0.9162,0.481,0.0
0.9473,0.445,0.0
0.983,0.154,0.232
0.3869,0.135,0.077
0.9854,0.363,0.0
-0.5719,0.0,0.0
-0.8511,0.466,0.251
-0.5719,0.0,0.0
0.9422,0.57,0.0
0.836,0.248,0.0
-0.6597,0.0,0.102
-0.3178,0.615,0.473
-0.6705,0.0,0.042
-0.296,0.474,1.0
0.9013,0.523,0.0
0.7845,0.714,0.237
0.9884,0.604,0.0
0.9246,0.62,0.0
-0.7569,0.0,0.274
0.6124,0.333,0.0
0.9423,0.333,0.0
0.9772,0.552,0.0
0.9346,0.442,0.0
0.8832,0.295,0.083
-0.5719,0.0,0.0
0.802,0.891,0.0
0.9738,0.283,0.0
0.8225,0.507,0.0
0.3612,0.0,0.202
0.8977,0.258,0.0
0.802,0.204,0.0
0.9491,0.449,0.0
0.9714,0.491,0.0
0.0,0.0,0.0
0.8316,0.722,0.0
0.0,0.0,0.0
0.9775,0.194,0.0
0.128,0.412,0.223
-0.9637,0.0,0.177
0.8834,0.563,0.0
0.8653,0.233,0.0
0.8928,0.244,0.086
-0.7331,0.0,0.072
0.5574,0.0,0.0
0.4588,0.0,0.0
0.9561,0.342,0.0
0.5574,0.0,0.0
0.9633,0.446,0.0
0.4754,0.61,0.0
0.9278,0.619,0.0
-0.7584,0.0,0.276
0.9343,0.314,0.0
0.802,0.0,0.0
0.7351,0.861,0.0
0.4215,0.257,0.0
0.8605,0.225,0.167
0.9201,0.468,0.0
0.9402,0.205,0.0
0.9674,0.45,0.0
0.9403,0.321,0.091
-0.7013,0.0,0.088
0.7845,0.775,0.0
-0.0258,0.0,0.235
0.5574,0.474,0.0
0.6031,0.379,0.098
0.0,0.0,0.0
0.8658,0.753,0.0
-0.9259,0.0,0.29
0.1439,0.0,0.047
0.872,0.558,0.0
0.9311,0.437,0.036
0.8545,0.579,0.0
0.8957,0.622,0.0
0.9813,0.259,0.0
0.8555,0.592,0.0
0.7845,0.787,0.17
0.836,0.57,0.0
0.4767,0.554,0.0
0.9153,0.586,0.237
0.9424,0.32,0.0
0.9774,0.284,0.0
0.81,0.686,0.0
0.8126,0.352,0.0
0.2484,0.192,0.296
0.9435,0.501,0.109
-0.5719,0.0,0.0
0.9431,0.571,0.249
0.0,0.0,0.0
-0.296,0.0,0.688
0.9477,0.608,0.0
0.9777,0.317,0.0
0.8555,0.538,0.0
0.0258,0.0,0.0
0.946,0.476,0.0
0.7218,0.156,0.0
-0.1531,0.326,0.368
0.8904,0.616,0.0
0.5719,0.15,0.0
0.3976,0.491,0.307
0.9441,0.519,0.0
0.9541,0.316,0.074
0.5859,0.346,0.0
0.895,0.463,0.0
0.5423,0.291,0.0
0.7227,0.0,0.0
0.9287,0.579,0.0
0.8885,0.247,0.0
0.2023,0.31,0.0
0.1779,0.118,0.097
0.97,0.56,0.0
-0.5267,0.0,0.078
0.4404,0.369,0.524
0.9509,0.361,0.0
0.6621,0.213,0.08
0.9587,0.563,0.0
0.7406,0.321,0.073
-0.8905,0.0,0.276
0.7717,0.592,0.04
0.7089,0.228,0.0
0.9821,0.316,0.0
0.5719,0.787,0.0
0.0,0.0,0.0
0.9723,0.458,0.0
0.9601,0.171,0.0
0.1119,0.42,0.215
0.4201,0.285,0.0
0.5719,0.787,0.0
0.9531,0.292,0.0
-0.5859,0.0,0.275
0.6908,0.388,0.0
0.9334,0.307,0.0
-0.34,0.0,0.0
0.9716,0.62,0.355
0.4779,0.487,0.195
0.977,0.449,1.0
-0.7717,0.0,0.273
0.9867,0.697,0.0
0.9001,0.345,0.021
0.93,0.44,0.0
0.8555,0.42,0.0
0.6055,0.127,0.0
0.8268,0.114,0.0
0.9459,0.562,0.0
0.0,0.0,0.0
0.5974,0.426,0.054
0.9001,0.298,0.043
0.8074,0.381,0.0
0.891,0.583,0.0
-0.5106,0.0,0.32
0.25,0.42,0.213
0.7684,0.324,0.0
0.8807,0.773,0.0
0.7783,0.39,0.0
0.9001,0.649,0.0
0.6115,0.371,0.114
0.9908,0.265,0.0
0.9575,0.488,0.0
0.7493,0.582,0.15
0.6249,0.339,0.0
-0.4439,0.0,0.113
0.886,0.405,0.0
0.4927,0.39,0.0
0.4767,0.0,0.088
0.6997,0.267,0.128
0.5574,0.0,0.0
-0.4023,0.0,0.184
0.3612,0.583,0.0
0.7096,0.187,0.0
0.7269,0.556,0.0
0.926,0.343,0.0
0.0,0.0,0.0
-0.85,0.483,0.138
0.8268,0.163,0.0
-0.5124,0.0,0.169
0.8957,0.396,0.0
0.8074,0.649,0.0
0.872,0.474,0.0
0.5859,0.655,0.0
0.7871,0.075,0.0
0.2249,0.398,0.167
0.8748,0.526,0.0
0.9045,0.337,0.0
0.9923,0.321,0.0
0.973,0.374,0.0
0.0,0.0,0.0
0.5574,0.232,0.0
0.5719,0.198,0.0
-0.25,0.0,0.0
-0.8619,0.592,0.137
0.9888,0.328,0.061
0.7096,0.747,0.0
0.983,0.228,0.0
0.6249,0.0,0.0
0.6666,0.114,0.142
0.9216,0.402,0.041
0.2382,0.0,0.0
0.8126,0.432,0.0
0.762,0.353,0.0
0.3781,0.511,0.175
0.9737,0.425,0.0
0.9816,0.289,0.029
0.831,0.311,0.283
0.0,0.0,0.0
0.8658,0.433,0.0
0.8316,0.609,0.0
0.0,0.538,0.0
0.8859,0.463,0.0
-0.9214,0.0,0.294
-0.5719,0.0,0.0
0.9821,0.246,0.0
0.968,0.393,0.039
0.861,0.705,0.0
-0.7783,0.0,0.437
0.93,0.459,0.0
0.8766,0.539,0.055
0.7184,0.667,0.0
0.9374,0.469,0.0
0.9694,0.438,0.0
0.953,0.319,0.0
0.7003,0.468,0.229
0.4927,0.39,0.0
-0.4767,0.0,0.06
0.8442,0.404,0.189
-0.1285,0.524,0.184
0.34,0.429,0.211
0.5574,0.0,0.0
0.296,0.268,0.0
0.8555,0.375,0.0
-0.6808,0.583,0.457
0.8822,0.769,0.0
0.9928,0.256,0.0
0.6808,0.318,0.0
0.8162,0.375,0.0
0.7351,0.257,0.0
0.8591,0.396,0.0
0.9167,0.328,0.0
0.3182,0.744,0.286
-0.5994,0.0,0.214
0.3612,0.0,0.0
0.6901,0.125,0.142
0.3182,0.238,0.462
0.8074,0.502,0.254
0.9074,0.422,0.455
0.9334,0.636,0.0
0.9854,0.537,0.0
0.875,0.379,0.0
-0.5719,0.0,0.0
0.924,0.134,0.111
0.5354,0.221,0.0
0.9309,0.414,0.0
0.7717,0.158,1.0
0.6249,0.836,0.0
0.1753,0.193,0.0
-0.2263,0.0,0.0
-0.4211,0.0,0.101
0.1027,0.663,0.158
0.9531,0.565,0.0
-0.5267,0.122,0.071
0.9225,0.688,0.0
0.7812,0.24,0.021
0.9514,0.152,0.0
0.8378,0.464,0.241
-0.6616,0.0,0.145
0.936,0.381,0.0
0.9931,0.257,0.08
-0.4404,0.0,0.044
0.6369,0.512,0.0
-0.5187,0.103,0.09
0.8919,0.413,0.0
0.8907,0.545,0.155
0.0,0.0,0.0
0.959,0.758,0.0
0.0,0.0,0.0
-0.3803,0.43,0.255
0.8402,0.403,0.0
0.762,0.621,0.0
0.7506,0.733,0.0
0.7506,0.219,0.0
0.9062,0.314,0.072
0.7717,0.559,0.0
0.9875,0.209,0.056
0.9423,0.577,0.0
0.9185,0.352,0.438
-0.5147,0.406,0.081
0.9485,0.486,0.129
0.8807,0.718,0.0
0.9595,0.593,0.0
0.659,0.313,0.0
0.9287,0.257,0.072
0.835,0.438,0.0
0.0,0.0,0.0
0.9446,0.378,0.097
0.9083,0.456,0.234
0.0,0.0,0.0
-0.5719,0.0,0.0
0.8271,0.804,0.0
0.9371,0.418,0.0
0.7501,0.158,0.096
0.8316,0.149,0.0
0.5574,0.0,0.0
0.25,0.778,0.238
-0.5719,0.0,0.0
0.7748,0.313,0.081
0.9106,0.407,0.0
0.6764,0.443,0.0
0.4678,0.357,0.0
-0.5719,0.0,0.0
0.9479,0.578,0.0
0.9382,0.525,0.0
0.757,0.527,0.12
0.5346,0.28,0.197
-0.631,0.545,0.137
0.9673,0.417,0.0
0.9169,0.698,0.0
0.9153,0.259,0.0
0.1779,0.0,0.218
0.4404,0.367,0.0
0.041,0.294,0.143
0.8656,0.612,0.11
0.0,0.524,0.0
0.4215,0.412,0.0
0.0,0.0,0.0
-0.8885,0.0,0.439
0.0,0.0,0.0
0.6124,0.359,0.0
0.9059,0.319,0.0
0.1935,0.574,0.155
0.4019,0.252,0.0
0.4404,0.326,0.0
0.6597,0.471,0.0
0.9543,0.128,0.063
0.6808,0.726,0.0
0.5367,0.63,0.119
0.5994,0.0,0.0
0.85,0.113,0.0
0.977,0.444,0.0
0.762,0.621,0.0
0.765,0.481,0.0
0.896,0.613,0.0
0.7003,0.367,0.0
0.9666,0.514,0.0
0.6472,0.491,0.309
0.5106,0.518,0.0
0.3215,0.326,0.072
0.8481,0.355,0.0
0.4826,0.0,0.087
0.9758,0.422,0.324
0.8143,0.211,0.083
-0.5423,0.0,0.212
0.8074,0.0,0.0
0.9001,0.514,0.0
0.6249,0.577,0.0
0.8849,0.448,0.0
0.9117,0.457,0.193
0.9216,0.348,0.0
0.9201,0.478,0.062
0.2247,0.516,0.059
-0.6697,0.232,0.198
0.4201,0.857,0.391
0.9853,0.419,0.0
0.4252,0.272,0.13
0.8807,0.452,0.0
0.0,0.552,0.0
0.296,0.327,0.071
0.9852,0.412,0.0
0.8074,0.453,0.0
0.9552,0.422,0.0
0.2732,0.0,0.0
0.4413,0.104,0.165
0.0516,0.552,0.241
-0.5719,0.0,0.552
0.5598,0.744,0.161
0.9675,0.279,0.034
0.8251,0.406,0.0
0.9152,0.483,0.216
0.4939,0.516,0.0
0.8104,0.636,0.0
0.1999,0.42,0.513
0.9153,0.38,0.0
0.0,0.0,0.0
0.7964,0.365,0.093
0.0,0.0,0.0
0.8555,0.54,0.0
0.9872,0.52,0.0
0.4404,0.592,0.0
0.5574,0.0,0.0
-0.9216,0.0,0.221
0.6705,0.216,0.0
-0.7328,0.0,0.242
0.7755,0.36,0.0
0.8173,0.219,0.087
0.6801,0.34,0.0
0.8908,0.466,0.0
0.9371,0.465,0.263
0.4351,0.208,0.071
-0.5719,0.0,0.0
0.9493,0.346,0.103
-0.6204,0.306,0.09
0.8658,0.289,0.0
0.0,0.0,0.0
-0.732,0.0,0.264
0.4754,0.105,0.278
-0.1027,0.0,0.0
0.1298,0.481,0.138
0.6369,0.094,0.0
0.7778,0.43,0.0
0.8503,0.435,0.0
0.6705,0.322,0.0
0.6249,0.804,0.0
0.8971,0.253,0.151
0.5095,0.32,0.0
0.762,0.621,0.0
0.4019,0.394,0.099
0.836,0.56,0.0
0.3182,0.333,0.266
0.9648,0.586,0.0
0.5106,0.292,0.0
0.5719,0.649,0.0
0.9409,0.423,0.0
0.9768,0.618,0.0
0.9033,0.568,0.0
0.0,0.0,0.0
0.5106,0.452,0.0
0.7003,0.0,0.0
0.8779,0.771,0.0
-0.6705,0.0,0.114
0.9325,0.51,0.0
0.8689,0.8,0.0
0.6705,0.32,0.086
0.9332,0.723,0.0
0.9575,0.399,0.062
0.9197,0.501,0.0
0.9659,0.628,0.0
0.7783,0.286,0.0
0.5719,0.787,0.0
0.4754,0.34,0.0
0.9755,0.236,0.0
0.8658,0.125,0.182
0.9724,0.46,0.0
-0.5719,0.0,0.0
0.9815,0.381,0.0
0.8955,0.313,0.0
0.5267,0.489,0.234
0.9432,0.422,0.0
0.0767,0.429,0.351
0.8074,0.283,0.0
0.8442,0.341,0.118
-0.228,0.123,0.683
0.5574,0.0,0.0
-0.7351,0.0,0.408
0.8954,0.293,0.274
-0.7841,0.0,0.347
0.8658,0.251,0.0
0.9768,0.31,0.0
0.3612,0.623,0.205
0.7771,0.55,0.129
-0.1613,0.0,0.098
0.8479,0.353,0.0
0.5574,0.0,0.0
0.9382,0.577,0.0
0.965,0.408,0.0
0.7823,0.339,0.0
0.743,0.165,0.048
0.9468,0.339,0.0
0.8062,0.645,0.0
0.3708,0.21,0.0
0.0,0.0,0.0
-0.5719,0.0,0.0
0.8901,0.596,0.111
0.6077,0.75,0.156
0.9162,0.331,0.0
0.8779,0.765,0.0
0.9659,0.494,0.0
0.8126,0.275,0.0
0.6249,0.804,0.0
0.8316,0.815,0.0
0.6124,0.492,0.338
0.4576,0.599,0.0
0.0,0.0,0.0
0.1761,0.164,0.173
0.8625,0.353,0.0
-0.8481,0.058,0.0
0.8357,0.313,0.0
0.9165,0.31,0.0
0.4404,0.744,0.0
0.4404,0.367,0.0
0.0,0.0,0.0
-0.9548,0.0,0.105
-0.2006,0.32,0.202
-0.7903,0.0,0.259
0.911,0.719,0.0
0.6597,0.643,0.0
0.8834,0.339,0.0
-0.0516,0.0,0.221
0.8271,0.744,0.0
0.8126,0.457,0.0
0.9663,0.407,0.0
0.4404,0.744,0.0
-0.796,0.0,0.208
0.4939,0.375,0.083
0.0903,0.649,0.105
0.7962,0.149,0.084
0.8059,0.408,0.426
0.8118,0.481,0.0
0.9604,0.496,0.0
0.8929,0.493,0.0
0.0,0.0,0.0
0.8488,0.771,0.158
0.939,0.23,0.089
0.3716,0.451,0.0
0.8553,0.7,0.167
0.8519,0.289,0.0
0.5574,0.0,0.0
-0.7096,0.0,0.145
-0.5719,0.0,0.0
0.5106,0.0,0.0
0.1101,0.291,0.144
0.0,0.0,0.0
0.5563,0.455,0.0
0.6161,0.627,0.457
-0.7663,0.0,0.369
0.8832,0.525,0.0
0.9636,0.557,0.0
0.8176,0.565,0.0
-0.2448,0.0,0.132
-0.4201,0.552,0.684
0.9062,0.435,0.0
0.0,0.672,0.0
0.0,0.0,0.0
0.9023,0.732,0.0
0.9429,0.323,0.112
0.9165,0.222,0.0
0.8957,0.325,0.0
0.9381,0.442,0.592
0.0,0.0,0.0
0.3612,0.0,0.0
0.1513,0.171,0.574
0.5267,0.773,0.0
0.969,0.494,0.0
0.836,0.583,0.0
0.7311,0.22,0.0
0.0,0.0,0.0
0.659,0.212,0.081
0.0,0.0,0.0
-0.7096,0.508,0.278
0.2718,0.306,0.112
0.9631,0.552,0.0
0.4404,0.0,0.0
0.3907,0.672,0.131
0.9672,0.592,0.0
-0.5719,0.0,0.0
0.7425,0.31,0.0
0.6786,0.42,0.0
0.836,0.798,0.0
0.0,0.0,0.0
-0.1531,0.444,0.136
0.6705,0.647,0.0
0.4678,0.086,0.078
0.0,0.473,0.0
0.7786,0.707,0.107
0.8271,0.672,0.0
0.0,0.244,0.293
0.6249,0.527,0.0
0.4404,0.744,0.0
0.8402,0.667,0.0
0.0,0.0,0.0
0.8658,0.618,0.0
0.4929,0.366,0.223
0.8858,0.274,0.0
0.6808,0.384,0.0
0.801,0.276,0.122
0.9738,0.262,0.0
0.8042,0.464,0.142
0.0,0.0,0.0
0.2023,0.392,0.137
0.6688,0.415,0.109
0.8009,0.547,0.0
-0.0772,0.359,0.181
0.9081,0.577,0.0
-0.5106,0.0,0.063
0.2732,0.455,0.135
-0.6705,0.0,0.31
0.9217,0.5,0.0
0.5303,0.524,0.091
-0.6858,0.0,0.098
0.5574,0.0,0.0
0.8795,0.567,0.0
0.1513,0.545,0.5
0.0,0.0,0.0
0.128,0.0,0.094
0.0,0.608,0.0
0.8807,0.671,0.0
0.5719,1.0,0.0
0.9042,0.19,0.0
0.8399,0.425,0.756
0.8591,0.463,0.0
0.8002,0.379,0.033
0.8555,0.61,0.0
0.8779,0.323,0.355
0.2263,0.55,0.136
0.0018,0.481,0.316
0.0,0.0,0.0
0.9796,0.278,0.0
-0.9081,0.0,0.441
0.8126,0.787,0.0
0.8779,0.52,0.0
0.9766,0.271,0.0
0.8555,0.602,0.355
0.9801,0.337,0.043
-0.296,0.0,0.075
0.9274,0.567,0.0
0.923,0.468,0.0
0.6606,0.373,0.341
0.5574,0.0,0.0
-0.5267,0.0,0.253
0.9944,0.266,0.0
0.9759,0.546,0.0
0.9567,0.517,0.0
0.0,1.0,0.0
0.8074,0.552,0.0
0.8074,0.787,0.0
0.0,0.0,0.0
0.5989,0.444,0.0
0.765,0.595,0.046
0.4404,0.42,0.0
0.9739,0.397,0.0
0.9412,0.513,0.0
-0.6601,0.0,0.216
0.7845,0.239,0.0
0.6124,0.636,0.75
-0.091,0.583,0.522
0.9382,0.609,0.0
0.847,0.574,0.342
0.8016,0.339,0.0
-0.431,0.0,0.041
0.895,0.434,0.0
0.9328,0.69,0.184
0.25,0.215,0.383
0.8977,0.226,0.0
-0.4558,0.0,0.115
0.25,0.154,0.0
-0.507,0.221,0.068
0.9337,0.28,0.0
0.891,0.694,0.0
0.9409,0.217,0.0
0.9178,0.298,0.0
0.9669,0.325,0.226
0.144,0.275,0.22
0.6361,0.359,0.162
0.0,0.0,0.0
0.7096,0.596,0.0
0.9696,0.436,0.145
0.34,0.375,0.0
-0.7334,0.0,0.121
0.7269,0.385,0.0
0.9081,0.722,0.0
0.9604,0.31,0.0
0.0258,0.0,0.073
0.8625,0.37,0.0
0.9393,0.471,0.0
0.4215,0.737,0.0
-0.2023,0.219,0.055
0.4391,0.0,0.0
0.9368,0.206,0.112
0.3612,0.333,0.0
-0.5719,0.0,0.0
0.7906,0.519,0.0
0.7572,0.11,0.0
-0.0388,0.314,0.167
0.228,0.431,0.285
0.9584,0.658,0.0
0.9335,0.371,0.0
0.1263,0.737,0.366
0.8155,0.193,0.0
0.9564,0.31,0.0
0.7548,0.35,0.0
0.8689,0.162,0.0
0.8366,0.756,0.209
0.92,0.263,0.0
0.6369,0.808,0.0
0.9757,0.277,0.0
0.8852,0.448,0.0
0.8074,0.785,0.0
-0.0258,0.238,0.224
0.0,0.0,0.0
-0.1027,0.0,0.0
0.975,0.313,0.0
0.5574,0.0,0.0
-0.0102,0.473,0.125
-0.5719,0.0,0.0
0.9254,0.622,0.0
-0.8481,0.0,0.091
0.8957,0.49,0.0
0.8221,0.78,0.0
0.9698,0.737,0.0
-0.2984,0.412,0.404
0.079,0.209,0.129
-0.7579,0.483,0.571
0.8999,0.648,0.0
0.9707,0.38,0.0
0.5574,0.0,0.0
0.8516,0.383,0.0
0.9295,0.523,0.0
0.4927,0.262,0.0
0.3612,0.0,0.0
0.8818,0.216,0.066
0.4404,0.744,0.0
0.4215,0.612,0.0
0.8957,0.444,0.0
0.91,0.664,0.0
0.5149,0.577,0.07
0.8012,0.351,0.063
-0.5587,0.148,0.118
0.926,0.659,0.0
0.9117,0.363,0.136
0.34,0.804,0.097
0.9217,0.725,0.0
0.4754,0.198,0.71
0.0,0.0,0.0
0.8074,0.381,0.0
0.5984,0.438,0.0
0.0,0.0,0.0
0.8402,0.265,0.0
-0.7713,0.0,0.284
0.5719,0.649,0.0
0.4215,0.177,0.0
-0.2696,0.428,0.272
0.8399,0.473,0.0
0.9412,0.649,0.0
0.807,0.658,0.06
-0.9388,0.0,0.34
-0.5719,0.0,0.0
0.8777,0.384,0.0
0.5965,0.0,0.0
0.7783,0.531,0.0
0.5574,0.375,0.0
0.9753,0.384,0.0
0.9746,0.571,0.0
0.9708,0.414,0.0
0.5106,0.408,0.184
0.4019,0.0,0.0
0.7845,0.775,0.0
0.0,0.0,0.0
0.9101,0.243,0.09
0.8953,0.223,0.483
0.1779,0.744,1.0
-0.5719,0.0,0.0
-0.2732,0.291,0.195
-0.4754,0.326,0.2
-0.2837,0.0,0.121
0.9548,0.533,0.0
0.5859,0.744,0.066
0.5574,0.0,0.0
0.904,0.425,0.04
0.7713,0.593,0.078
0.9524,0.641,0.0
0.5267,0.674,0.359
0.8822,0.506,0.0
0.9349,0.826,0.0
-0.0258,0.266,0.5
0.8176,0.328,0.0
0.8519,0.487,0.0
0.0,0.0,0.0
0.6908,0.449,0.0
-0.4659,0.368,0.053
0.8993,0.596,0.0
0.5642,0.646,0.0
0.2006,0.426,0.0
0.0,0.0,0.0
0.9775,0.332,0.0
0.9625,0.0,0.035
0.945,0.399,0.0
0.6864,0.406,0.26
0.765,0.42,0.0
0.9041,0.466,0.0
0.7579,0.565,0.0
0.928,0.235,0.0
0.8625,0.516,0.0
0.7717,0.456,0.0
0.8748,0.625,0.0
0.3612,0.592,0.3
0.9422,0.408,0.0
0.34,0.0,0.0
0.92,0.358,0.0
-0.4404,0.0,0.077
0.9246,0.277,0.0
0.9015,0.344,0.039
-0.296,0.32,0.105
0.7922,0.537,0.0
0.6369,0.592,0.0
0.9022,0.738,0.571
0.8384,0.677,0.129
-0.2634,0.75,0.452
0.6124,0.556,0.0
0.3612,0.556,0.0
0.6801,0.194,0.0
-0.3624,0.0,0.079
0.9559,0.286,0.0
0.6115,0.444,0.0
0.5461,0.554,0.085
0.5574,0.0,0.0
0.8271,0.804,0.0
0.0,0.0,0.0
0.4215,0.672,0.535
0.9061,0.372,0.0
0.9784,0.239,0.0
-0.3612,0.0,0.085
0.6059,0.664,0.0
0.4404,0.744,0.0
0.0,0.0,0.0
-0.7096,0.0,0.524
0.9601,0.623,0.0
-0.5719,0.0,0.0
0.9184,0.498,0.073
0.9436,0.232,0.0
0.9853,0.467,0.0
0.7579,0.481,0.0
0.5095,0.663,0.465
-0.296,0.0,0.115
-0.6331,0.0,0.057
0.2323,0.0,0.0
0.4404,0.672,0.227
0.0,0.0,0.0
0.9378,0.318,0.0
0.762,0.686,0.0
0.8502,0.48,0.0
0.8271,0.291,0.0
-0.5719,0.0,0.0
0.5267,0.207,0.0
0.9869,0.31,0.0
0.4754,0.607,0.0
0.9044,0.726,0.0
0.8625,0.667,0.0
0.6808,0.528,0.0
0.9612,0.318,0.0
0.9718,0.416,0.0
-0.7783,0.0,0.386
0.9117,0.436,0.0
0.0,0.0,0.0
0.5719,0.649,0.0
0.1272,0.188,0.268
0.5574,0.0,0.0
-0.5719,0.0,0.0
0.4404,0.592,0.0
0.8591,0.242,1.0
-0.1672,0.481,0.139
0.9672,0.508,0.0
-0.099,0.0,0.11
0.9615,0.59,0.0
-0.796,0.0,0.274
0.7184,0.623,0.059
0.911,0.491,0.0
0.0,0.367,0.182
0.5563,0.642,0.0
0.0258,0.0,0.0
0.7184,0.5,0.0
0.5614,0.347,0.384
0.9555,0.321,0.168
0.2484,0.285,0.155
0.9642,0.522,0.038
0.8927,0.174,0.0
0.4215,0.583,0.0
0.8126,0.297,0.0
-0.6743,0.0,0.233
0.9359,0.641,0.0
-0.2023,0.0,0.053
-0.4707,0.0,0.085
0.7395,0.442,0.0
0.6946,0.607,0.092
0.6249,0.672,0.0
0.9509,0.725,0.0
-0.7096,0.0,0.145
0.0,0.0,0.0
0.4215,0.583,0.0
0.9406,0.31,0.0
0.8176,0.385,0.0
0.7469,0.401,0.083
0.296,0.36,0.088
0.9595,0.446,0.0
0.0,0.0,0.0
-0.5719,0.0,0.193
0.9056,0.402,0.0
0.9019,0.633,0.0
0.916,0.329,0.0
0.7845,0.32,0.0
0.8201,0.388,0.0
-0.1923,0.32,0.325
0.0534,0.0,0.184
-0.3637,0.0,0.068
0.8705,0.387,0.0
0.2732,0.512,0.0
0.9173,0.4,0.0
-0.6597,0.0,0.299
0.9828,0.355,0.0
0.4041,0.49,0.2
0.9633,0.293,0.0
0.4939,0.314,0.0
-0.1027,0.0,0.029
0.0052,0.189,0.069
-0.25,0.0,0.0
0.7089,0.382,0.0
0.0562,0.775,0.1
-0.2023,0.0,0.0
0.9885,0.21,0.145
0.0,0.0,0.0
0.8748,0.172,0.038
0.891,0.541,0.0
0.0,0.0,0.0
0.9013,0.643,0.0
0.9589,0.657,0.095
-0.4588,0.615,0.142
0.8313,0.257,0.0
0.2263,0.0,0.0
0.1779,0.0,0.057
0.0,1.0,0.0
0.2255,0.108,0.0
-0.5714,0.6,0.124
0.767,0.552,0.0
0.9279,0.24,0.0
0.9872,0.344,0.0
0.0,1.0,0.0
0.3064,0.278,0.0
0.1531,0.583,0.136
0.9814,0.304,0.0
0.3818,0.672,0.294
0.785,0.146,0.068
-0.3482,0.209,0.277
0.9882,0.183,0.0
0.6705,0.417,0.107
0.5994,0.649,0.112
0.8687,0.279,0.0
0.7753,0.406,0.085
0.4019,1.0,0.0
0.8271,0.3,0.082
0.9436,0.384,0.0
0.8271,0.697,0.0
0.5574,0.697,0.0
0.936,0.328,0.0
-0.5719,0.0,0.0
0.891,0.266,0.0
0.7512,0.507,0.0
0.8555,0.0,0.071
-0.7727,0.0,0.285
0.9598,0.284,0.0
-0.5719,0.0,0.0
0.9201,0.338,0.0
-0.5719,0.0,0.0
0.5719,0.552,0.0
-0.5719,0.0,0.0
0.8155,0.485,0.0
0.5413,0.411,0.0
0.5994,0.25,0.114
0.4404,0.39,0.155
-0.5719,0.0,0.0
0.4939,0.106,0.0
0.8481,0.754,0.0
0.4582,0.666,0.0
0.0516,0.145,0.0
0.8271,0.442,0.0
0.8716,0.553,0.078
0.8458,0.504,0.056
0.9862,0.354,0.135
0.5719,0.481,0.0
0.4754,0.508,0.0
0.9153,0.318,0.081
0.6794,0.177,0.0
0.6249,0.506,0.0
0.9136,0.673,0.0
-0.8024,0.0,0.244
0.5574,0.0,0.0
0.6705,0.748,0.104
0.0,0.0,0.0
0.4173,0.491,0.233
0.9231,0.548,0.0
0.6908,0.347,0.128
0.0,0.0,0.0
0.7964,0.444,0.036
0.9814,0.347,0.0
0.3167,0.285,0.112
0.9478,0.345,0.24
-0.1706,0.636,0.308
0.8901,0.426,0.0
0.7579,0.548,0.0
0.8779,0.284,0.0
0.7269,0.379,0.0
0.9728,0.315,0.0
0.9391,0.458,0.0
0.9722,0.393,0.085
-0.5719,0.0,0.0
0.2586,0.21,0.066
0.9626,0.478,0.0
0.7939,0.516,0.0
0.4005,0.6,0.17
0.9468,0.457,0.0
0.1788,0.138,0.053
